"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"06.03.2026","45,83","46,40","47,29","45,22","9,68M","-2,28%"
"05.03.2026","46,90","49,40","49,40","46,59","12,46M","-6,87%"
"04.03.2026","50,36","49,98","50,70","49,44","6,29M","2,99%"
"03.03.2026","48,90","49,11","50,18","47,35","16,01M","-5,47%"
"02.03.2026","51,73","49,82","52,25","48,90","14,03M","1,91%"
"27.02.2026","50,76","50,55","52,38","50,55","16,57M","0,61%"
"26.02.2026","50,45","51,42","51,75","50,44","10,54M","-0,67%"
"25.02.2026","50,79","52,17","52,37","50,47","5,02M","-2,42%"
"24.02.2026","52,05","51,54","52,37","51,40","6,25M","1,46%"
"23.02.2026","51,30","52,13","52,60","50,88","4,99M","-2,90%"
"20.02.2026","52,83","51,72","53,00","51,67","4,73M","0,76%"
"19.02.2026","52,43","51,47","52,43","51,10","3,66M","2,20%"
"18.02.2026","51,30","52,45","52,45","50,78","7,43M","-0,27%"
"13.02.2026","51,44","50,31","51,66","49,94","6,38M","-0,31%"
"12.02.2026","51,60","50,66","51,88","50,14","10,26M","0,94%"
"11.02.2026","51,12","50,95","51,58","49,71","8,84M","1,25%"
"10.02.2026","50,49","50,00","51,24","49,99","4,23M","-0,18%"
"09.02.2026","50,58","51,27","51,90","50,35","7,11M","-0,82%"
"06.02.2026","51,00","49,99","51,35","49,51","9,91M","1,86%"
"05.02.2026","50,07","50,00","51,58","49,99","9,05M","0,02%"
"04.02.2026","50,06","50,58","50,67","49,27","20,37M","-1,16%"
"03.02.2026","50,65","49,90","51,48","49,85","9,66M","2,18%"
"02.02.2026","49,57","48,85","49,66","48,38","6,39M","2,44%"
"30.01.2026","48,39","48,02","49,57","47,91","11,09M","0,54%"
"29.01.2026","48,13","49,52","49,66","46,92","9,14M","-1,74%"
"28.01.2026","48,98","48,16","48,98","47,74","8,63M","2,68%"
"27.01.2026","47,70","46,50","48,06","46,40","12,21M","4,40%"
"26.01.2026","45,69","44,93","45,89","44,24","8,22M","2,10%"
"23.01.2026","44,75","44,10","44,96","43,34","7,72M","1,98%"
"22.01.2026","43,88","43,19","44,89","42,84","12,49M","2,96%"
"21.01.2026","42,62","41,40","42,67","41,21","10,46M","4,64%"
"20.01.2026","40,73","40,25","41,14","40,21","9,13M","-0,20%"
"19.01.2026","40,81","40,68","41,10","40,13","6,31M","0,27%"
"16.01.2026","40,70","41,98","42,11","40,11","11,61M","-3,05%"
"15.01.2026","41,98","42,41","42,50","41,71","6,92M","0,14%"
"14.01.2026","41,92","42,34","42,60","41,13","8,76M","0,12%"
"13.01.2026","41,87","42,32","42,78","41,41","6,54M","-2,40%"
"12.01.2026","42,90","43,06","43,34","41,96","7,57M","-0,72%"
"09.01.2026","43,21","43,68","44,41","42,93","6,38M","-0,83%"
"08.01.2026","43,57","43,96","44,70","43,35","6,79M","-0,89%"
"07.01.2026","43,96","44,09","44,40","43,20","8,70M","-0,81%"
"06.01.2026","44,32","44,11","45,27","43,47","9,87M","1,33%"
"05.01.2026","43,74","43,54","44,17","43,02","7,87M","0,69%"
"02.01.2026","43,44","43,70","44,29","43,28","5,34M","-0,30%"
"30.12.2025","43,57","44,59","45,10","43,37","7,14M","0,60%"
"29.12.2025","43,31","43,07","43,47","42,66","5,74M","0,20%"
"26.12.2025","43,22","42,68","43,37","42,63","4,07M","-0,02%"
"23.12.2025","43,23","41,99","43,39","41,84","6,52M","-0,45%"
"22.12.2025","43,43","43,50","43,73","43,08","8,84M","-0,80%"
"19.12.2025","43,78","43,30","44,40","42,79","8,10M","1,06%"
"18.12.2025","43,32","42,97","43,59","42,55","6,68M","0,52%"
"17.12.2025","43,09","43,87","44,12","42,07","14,49M","-3,73%"
"16.12.2025","44,76","46,49","46,68","44,47","12,10M","-5,15%"
"15.12.2025","47,20","47,33","47,72","46,97","4,28M","0,57%"
"12.12.2025","46,93","46,29","47,53","46,29","6,68M","1,58%"
"11.12.2025","46,20","45,46","47,14","45,21","6,28M","0,45%"
"10.12.2025","45,99","45,36","46,45","44,87","8,33M","2,20%"
"09.12.2025","45,00","45,35","46,01","44,19","9,39M","-2,22%"
"08.12.2025","46,02","47,50","47,50","45,01","15,66M","0,20%"
"05.12.2025","45,93","49,59","49,73","45,35","23,51M","-7,40%"
"04.12.2025","49,60","47,71","49,85","47,47","19,15M","5,04%"
"03.12.2025","47,22","47,61","48,35","47,13","13,97M","-0,69%"
"02.12.2025","47,55","45,40","47,55","45,38","15,17M","4,74%"
"01.12.2025","45,40","45,19","45,40","44,15","6,45M","0,33%"
"28.11.2025","45,25","44,50","45,56","44,50","5,80M","1,23%"
"27.11.2025","44,70","44,54","45,06","44,43","2,17M","-0,13%"
"26.11.2025","44,76","43,79","44,82","43,42","11,61M","2,87%"
"25.11.2025","43,51","43,09","44,08","43,06","9,17M","1,26%"
"24.11.2025","42,97","41,98","43,58","41,87","10,75M","2,21%"
"21.11.2025","42,04","42,80","43,01","41,65","12,10M","-1,66%"
"19.11.2025","42,75","42,69","43,92","42,66","6,87M","-0,58%"
"18.11.2025","43,00","42,64","43,37","42,50","7,28M","-0,39%"
"17.11.2025","43,17","43,96","44,79","43,13","6,67M","-2,00%"
"14.11.2025","44,05","42,05","44,79","41,69","13,64M","4,78%"
"13.11.2025","42,04","43,03","43,55","41,74","7,29M","-2,37%"
"12.11.2025","43,06","43,22","43,55","42,55","6,09M","-0,44%"
"11.11.2025","43,25","42,61","44,90","42,20","17,86M","2,80%"
"10.11.2025","42,07","41,39","42,41","41,07","7,53M","2,89%"
"07.11.2025","40,89","41,17","41,43","40,61","4,63M","-0,63%"
"06.11.2025","41,15","41,52","41,99","41,14","6,80M","-1,01%"
"05.11.2025","41,57","40,88","42,05","40,29","8,96M","1,64%"
"04.11.2025","40,90","39,44","40,90","39,38","6,86M","3,15%"
"03.11.2025","39,65","39,60","40,08","39,37","5,47M","0,53%"
"31.10.2025","39,44","39,70","39,70","38,98","3,97M","0,51%"
"30.10.2025","39,24","39,53","39,97","39,04","4,20M","-1,33%"
"29.10.2025","39,77","39,50","39,93","39,17","6,63M","1,53%"
"28.10.2025","39,17","39,33","39,49","38,30","5,73M","-0,38%"
"27.10.2025","39,32","39,40","40,17","39,02","7,08M","1,47%"
"24.10.2025","38,75","38,72","39,08","38,26","12,74M","1,44%"
"23.10.2025","38,20","38,09","38,64","37,30","6,74M","1,08%"
"22.10.2025","37,79","37,45","38,64","37,25","5,54M","1,18%"
"21.10.2025","37,35","36,59","37,40","36,40","4,26M","1,03%"
"20.10.2025","36,97","36,84","37,60","36,62","4,48M","1,01%"
"17.10.2025","36,60","36,01","36,79","35,70","6,16M","1,39%"
"16.10.2025","36,10","36,34","36,93","35,91","5,54M","-1,88%"
"15.10.2025","36,79","35,53","37,18","35,35","10,27M","2,56%"
"14.10.2025","35,87","35,79","36,45","35,66","3,93M","-0,75%"
"13.10.2025","36,14","36,18","36,51","35,71","3,61M","0,95%"
"10.10.2025","35,80","36,89","37,08","35,71","8,98M","-2,48%"
"09.10.2025","36,71","36,95","37,31","36,66","4,06M","-0,16%"
"08.10.2025","36,77","37,11","37,11","36,41","5,40M","-0,11%"
"07.10.2025","36,81","37,80","37,87","36,65","8,41M","-3,69%"
"06.10.2025","38,22","39,08","39,35","38,07","4,36M","-2,00%"
"03.10.2025","39,00","38,58","39,18","38,32","13,70M","0,57%"
"02.10.2025","38,78","39,87","40,02","38,49","16,67M","-3,00%"
"01.10.2025","39,98","39,92","40,22","39,36","6,42M","1,34%"
"30.09.2025","39,45","40,55","40,77","39,38","8,86M","-1,52%"
"29.09.2025","40,06","41,19","41,38","40,06","4,43M","-0,05%"
"26.09.2025","40,08","40,00","40,55","39,65","6,37M","0,87%"
"25.09.2025","39,73","39,78","40,66","39,58","18,34M","-0,74%"
"24.09.2025","40,03","39,84","40,37","39,57","14,46M","-0,10%"
"23.09.2025","40,07","38,91","40,13","38,82","7,56M","3,73%"
"22.09.2025","38,63","38,60","38,70","37,66","6,24M","-1,31%"
"19.09.2025","39,14","39,38","39,80","38,90","7,18M","-1,90%"
"18.09.2025","39,90","40,16","40,18","39,15","5,26M","-0,50%"
"17.09.2025","40,10","38,95","40,96","38,90","9,78M","2,56%"
"16.09.2025","39,10","38,68","39,42","38,52","6,50M","2,12%"
"15.09.2025","38,29","38,01","38,62","37,92","4,91M","1,11%"
"12.09.2025","37,87","38,20","38,93","37,87","3,40M","-2,12%"
"11.09.2025","38,69","37,60","38,75","37,31","10,07M","3,62%"
"10.09.2025","37,34","37,25","37,88","37,24","2,98M","0,21%"
"09.09.2025","37,26","37,43","37,70","37,20","3,41M","-0,40%"
"08.09.2025","37,41","38,11","38,42","37,22","6,13M","-1,81%"
"05.09.2025","38,10","37,54","39,20","37,44","11,20M","2,97%"
"04.09.2025","37,00","36,53","37,38","36,18","5,94M","1,76%"
"03.09.2025","36,36","35,94","36,92","35,94","5,44M","1,00%"
"02.09.2025","36,00","35,70","36,47","35,30","4,04M","-0,14%"
"01.09.2025","36,05","36,01","36,58","35,84","6,08M","0,59%"
"29.08.2025","35,84","35,65","36,50","35,36","10,72M","0,42%"
"28.08.2025","35,69","35,49","35,98","35,27","18,40M","1,97%"
"27.08.2025","35,00","34,42","35,05","33,86","6,76M","1,69%"
"26.08.2025","34,42","34,51","34,96","33,96","5,76M","-0,58%"
"25.08.2025","34,62","34,70","35,18","34,53","4,08M","0,00%"
"22.08.2025","34,62","32,98","34,89","32,80","11,31M","5,87%"
"21.08.2025","32,70","33,03","33,48","32,70","4,56M","-1,62%"
"20.08.2025","33,24","33,88","33,89","33,10","4,68M","-1,66%"
"19.08.2025","33,80","34,28","34,50","33,62","7,97M","-3,10%"
"18.08.2025","34,88","34,33","35,18","34,15","17,31M","1,93%"
"15.08.2025","34,22","34,52","34,84","33,89","9,98M","-0,52%"
"14.08.2025","34,40","34,44","34,82","34,06","5,09M","-1,15%"
"13.08.2025","34,80","34,25","35,45","34,01","14,80M","1,10%"
"12.08.2025","34,42","34,97","35,90","34,24","22,92M","-0,46%"
"11.08.2025","34,58","35,03","35,27","34,35","6,96M","-2,32%"
"08.08.2025","35,40","35,55","36,18","35,01","11,06M","-0,70%"
"07.08.2025","35,65","35,75","36,09","34,95","16,47M","0,71%"
"06.08.2025","35,40","34,73","35,82","34,41","4,84M","2,34%"
"05.08.2025","34,59","34,28","34,75","34,08","3,34M","0,67%"
"04.08.2025","34,36","34,75","35,06","33,98","4,50M","-0,03%"
"01.08.2025","34,37","35,37","36,01","34,04","9,47M","-0,75%"
"31.07.2025","34,63","34,86","35,12","34,33","7,01M","-2,70%"
"30.07.2025","35,59","35,08","36,03","34,65","8,89M","0,34%"
"29.07.2025","35,47","35,25","35,52","34,91","4,82M","0,85%"
"28.07.2025","35,17","36,00","36,30","34,90","5,80M","-2,79%"
"25.07.2025","36,18","35,80","36,21","35,79","2,05M","0,58%"
"24.07.2025","35,97","36,06","36,29","35,70","3,03M","-0,72%"
"23.07.2025","36,23","35,57","36,50","35,46","6,53M","1,20%"
"22.07.2025","35,80","35,97","36,41","35,72","3,07M","-0,06%"
"21.07.2025","35,82","35,93","36,12","35,28","5,63M","0,06%"
"18.07.2025","35,80","36,60","37,13","35,56","9,53M","-4,18%"
"17.07.2025","37,36","37,09","37,56","36,83","4,41M","0,97%"
"16.07.2025","37,00","37,07","37,15","36,33","3,64M","0,24%"
"15.07.2025","36,91","36,56","37,12","36,11","4,37M","1,23%"
"14.07.2025","36,46","36,62","36,75","35,74","5,34M","-0,55%"
"11.07.2025","36,66","37,92","38,04","36,33","10,68M","-4,16%"
"10.07.2025","38,25","36,74","38,76","36,09","15,20M","2,46%"
"09.07.2025","37,33","38,13","38,43","37,06","7,18M","-2,48%"
"08.07.2025","38,28","39,08","39,11","38,03","5,51M","-1,06%"
"07.07.2025","38,69","39,18","39,71","38,37","4,05M","-1,25%"
"04.07.2025","39,18","38,84","39,40","38,68","3,45M","-0,18%"
"03.07.2025","39,25","38,40","39,48","37,98","8,45M","2,51%"
"02.07.2025","38,29","40,69","40,76","37,98","15,93M","-5,76%"
"01.07.2025","40,63","40,54","41,10","39,83","6,27M","0,27%"
"30.06.2025","40,52","40,22","41,22","39,67","8,49M","1,19%"
"27.06.2025","40,04","39,34","40,91","39,32","14,09M","1,35%"
"26.06.2025","39,51","41,77","41,77","39,51","33,73M","-7,28%"
"25.06.2025","42,61","42,71","43,13","42,34","4,99M","-0,83%"
"24.06.2025","42,97","41,96","43,86","41,76","7,31M","2,59%"
"23.06.2025","41,88","42,60","42,60","41,47","6,81M","-3,19%"
"20.06.2025","43,26","44,27","44,57","43,21","11,70M","-3,61%"
"18.06.2025","44,88","44,50","45,03","44,32","4,54M","0,63%"
"17.06.2025","44,60","45,24","45,25","44,20","4,58M","-0,87%"
"16.06.2025","44,99","44,59","45,75","44,30","8,85M","2,20%"
"13.06.2025","44,02","43,71","44,52","43,71","5,33M","-0,99%"
"12.06.2025","44,46","43,89","44,58","43,54","2,83M","1,05%"
"11.06.2025","44,00","43,99","44,36","43,14","6,16M","0,02%"
"10.06.2025","43,99","44,15","44,45","43,74","6,40M","0,76%"
"09.06.2025","43,66","43,62","44,56","42,64","5,51M","-0,32%"
"06.06.2025","43,80","44,35","44,78","43,16","16,56M","-0,90%"
"05.06.2025","44,20","43,80","44,70","43,39","14,22M","1,14%"
"04.06.2025","43,70","43,43","43,79","42,66","8,73M","1,35%"
"03.06.2025","43,12","42,61","43,24","42,18","7,83M","-0,44%"
"02.06.2025","43,31","43,30","44,20","42,38","7,74M","0,81%"
"30.05.2025","42,96","43,29","43,73","42,69","13,02M","-1,10%"
"29.05.2025","43,44","42,95","44,35","42,95","9,04M","0,28%"
"28.05.2025","43,32","42,45","44,30","42,13","16,93M","1,57%"
"27.05.2025","42,65","42,05","43,26","41,78","14,07M","4,41%"
"26.05.2025","40,85","40,66","41,25","40,43","3,91M","0,64%"
"23.05.2025","40,59","40,12","40,83","38,40","7,35M","0,07%"
"22.05.2025","40,56","40,48","41,60","40,01","7,29M","0,50%"
"21.05.2025","40,36","41,45","41,45","39,95","16,90M","-3,21%"
"20.05.2025","41,70","42,21","42,44","40,32","6,14M","-0,95%"
"19.05.2025","42,10","41,94","43,17","41,68","9,36M","0,62%"
"16.05.2025","41,84","40,32","42,32","40,31","8,02M","2,67%"
"15.05.2025","40,75","39,92","41,06","39,90","7,35M","2,62%"
"14.05.2025","39,71","41,64","41,64","39,61","7,59M","-4,86%"
"13.05.2025","41,74","41,61","42,74","41,48","7,97M","0,58%"
"12.05.2025","41,50","41,16","41,63","40,62","12,76M","1,22%"
"09.05.2025","41,00","43,86","44,58","40,82","12,33M","-6,61%"
"08.05.2025","43,90","43,65","44,40","43,00","10,53M","4,30%"
"07.05.2025","42,09","42,23","42,28","41,33","7,42M","0,21%"
"06.05.2025","42,00","43,18","43,70","41,44","13,86M","-2,46%"
"05.05.2025","43,06","43,15","43,26","42,73","13,68M","-0,09%"
"02.05.2025","43,10","42,90","43,18","42,43","8,82M","0,33%"
"30.04.2025","42,96","42,95","43,66","41,85","10,64M","-0,51%"
"29.04.2025","43,18","43,21","43,68","43,04","12,35M","0,28%"
"28.04.2025","43,06","42,99","43,70","42,33","11,38M","0,58%"
"25.04.2025","42,81","41,78","43,27","41,27","11,65M","2,91%"
"24.04.2025","41,60","40,60","42,00","40,23","7,81M","3,07%"
"23.04.2025","40,36","39,65","40,88","39,36","8,11M","3,09%"
"22.04.2025","39,15","39,80","40,02","39,03","11,77M","-2,73%"
"17.04.2025","40,25","38,54","40,36","38,26","7,86M","3,87%"
"16.04.2025","38,75","39,30","39,62","38,48","11,70M","-1,65%"
"15.04.2025","39,40","39,00","39,78","38,80","8,92M","0,36%"
"14.04.2025","39,26","39,30","39,73","38,57","8,91M","1,79%"
"11.04.2025","38,57","37,56","39,48","37,25","13,52M","3,13%"
"10.04.2025","37,40","36,68","37,59","36,30","10,25M","1,16%"
"09.04.2025","36,97","35,56","37,57","34,82","13,15M","3,56%"
"08.04.2025","35,70","36,17","36,80","35,68","11,83M","-0,31%"
"07.04.2025","35,81","35,65","37,50","34,96","15,62M","-0,80%"
"04.04.2025","36,10","36,30","36,55","35,59","10,34M","-3,06%"
"03.04.2025","37,24","36,10","37,76","36,05","11,70M","2,17%"
"02.04.2025","36,45","35,10","36,67","35,08","13,67M","3,85%"
"01.04.2025","35,10","33,90","35,54","33,60","9,53M","4,50%"
"31.03.2025","33,59","34,17","34,38","33,07","6,67M","-2,58%"
"28.03.2025","34,48","34,64","34,78","33,80","6,14M","-0,78%"
"27.03.2025","34,75","34,74","35,55","34,16","9,58M","1,12%"
"26.03.2025","34,36","32,98","34,78","32,98","14,20M","4,75%"
"25.03.2025","32,80","32,18","33,49","32,18","6,55M","2,15%"
"24.03.2025","32,11","33,35","33,40","32,11","5,01M","-2,75%"
"21.03.2025","33,02","32,78","33,19","32,63","11,47M","0,97%"
"20.03.2025","32,71","32,95","33,23","32,49","4,69M","-2,66%"
"19.03.2025","33,60","32,89","33,94","32,64","13,04M","2,16%"
"18.03.2025","32,89","33,33","33,90","32,81","8,76M","-1,44%"
"17.03.2025","33,37","33,00","33,87","32,68","11,39M","1,58%"
"14.03.2025","32,85","31,45","32,94","31,40","14,41M","5,09%"
"13.03.2025","31,26","30,34","31,49","30,25","9,73M","3,00%"
"12.03.2025","30,35","30,09","30,69","29,56","7,07M","1,10%"
"11.03.2025","30,02","29,75","30,18","29,62","8,50M","0,91%"
"10.03.2025","29,75","29,59","30,39","29,44","14,14M","-0,23%"
"07.03.2025","29,82","28,00","30,14","27,90","13,52M","5,30%"
"06.03.2025","28,32","28,20","28,68","27,98","7,32M","0,78%"
"05.03.2025","28,10","28,75","28,82","27,29","8,35M","0,00%"
"28.02.2025","28,10","28,00","28,82","26,72","30,89M","1,81%"
"27.02.2025","27,60","27,67","28,10","27,33","20,62M","-0,14%"
"26.02.2025","27,64","28,54","28,85","27,64","7,35M","-2,47%"
"25.02.2025","28,34","28,03","28,48","27,67","10,98M","1,69%"
"24.02.2025","27,87","29,41","29,65","27,87","10,90M","-4,69%"
"21.02.2025","29,24","30,42","30,42","28,77","15,28M","-3,66%"
"20.02.2025","30,35","30,53","30,81","30,18","5,91M","-0,33%"
"19.02.2025","30,45","31,31","31,56","30,44","6,80M","-4,84%"
"18.02.2025","32,00","32,47","32,83","31,55","10,88M","-1,45%"
"17.02.2025","32,47","31,83","33,31","31,57","13,50M","2,72%"
"14.02.2025","31,61","30,22","31,90","29,81","15,13M","6,29%"
"13.02.2025","29,74","30,45","30,49","29,23","12,87M","-3,06%"
"12.02.2025","30,68","30,57","31,06","30,05","18,06M","-1,13%"
"11.02.2025","31,03","30,34","31,77","29,90","11,08M","2,65%"
"10.02.2025","30,23","30,03","30,96","30,00","6,71M","0,97%"
"07.02.2025","29,94","31,89","32,08","29,76","11,70M","-6,11%"
"06.02.2025","31,89","31,45","32,14","31,22","8,53M","0,95%"
"05.02.2025","31,59","31,63","31,84","31,15","5,82M","-0,22%"
"04.02.2025","31,66","31,29","32,27","31,15","7,93M","0,57%"
"03.02.2025","31,48","30,84","31,61","30,52","10,40M","1,98%"
"31.01.2025","30,87","31,97","31,97","30,65","12,48M","-2,50%"
"30.01.2025","31,66","30,40","32,06","30,31","11,23M","4,90%"
"29.01.2025","30,18","31,56","31,65","30,01","14,50M","-3,79%"
"28.01.2025","31,37","31,50","31,86","31,03","6,07M","-1,07%"
"27.01.2025","31,71","30,30","31,88","30,09","9,47M","4,58%"
"24.01.2025","30,32","30,08","30,82","29,90","6,55M","0,97%"
"23.01.2025","30,03","30,66","30,97","29,99","8,24M","-1,64%"
"22.01.2025","30,53","31,08","31,13","29,91","9,12M","-0,10%"
"21.01.2025","30,56","30,57","30,86","30,20","5,47M","-0,07%"
"20.01.2025","30,58","30,00","31,00","29,85","4,63M","0,46%"
"17.01.2025","30,44","30,51","30,81","29,62","7,85M","0,66%"
"16.01.2025","30,24","30,69","30,69","29,99","8,13M","-2,36%"
"15.01.2025","30,97","29,76","31,25","29,47","13,85M","5,99%"
"14.01.2025","29,22","28,76","29,64","28,76","10,37M","1,60%"
"13.01.2025","28,76","28,77","29,33","28,31","8,06M","-0,38%"
"10.01.2025","28,87","30,16","30,70","28,70","12,38M","-4,66%"
"09.01.2025","30,28","30,75","30,84","30,28","4,41M","-1,50%"
"08.01.2025","30,74","31,74","31,77","30,18","19,26M","-3,94%"
"07.01.2025","32,00","32,54","32,61","31,32","11,41M","-0,93%"
"06.01.2025","32,30","32,62","33,39","32,10","7,09M","0,06%"
"03.01.2025","32,28","32,06","32,56","32,02","7,11M","0,25%"
"02.01.2025","32,20","32,20","32,49","31,40","7,73M","0,00%"
"30.12.2024","32,20","32,54","32,73","31,90","7,25M","-0,92%"
"27.12.2024","32,50","32,75","33,00","32,48","5,56M","-0,09%"
"26.12.2024","32,53","32,83","33,19","32,44","5,70M","-1,06%"
"23.12.2024","32,88","33,34","33,57","32,69","9,14M","-2,38%"
"20.12.2024","33,68","32,42","34,08","32,27","25,29M","3,47%"
"19.12.2024","32,55","30,09","32,86","30,00","30,38M","8,75%"
"18.12.2024","29,93","30,51","30,88","29,72","19,61M","-2,75%"
"17.12.2024","30,78","30,56","31,08","29,52","16,05M","1,53%"
"16.12.2024","30,31","31,85","32,04","30,24","12,67M","-4,72%"
"13.12.2024","31,81","33,46","33,56","31,64","16,35M","-4,50%"
"12.12.2024","33,31","34,21","34,24","33,09","10,02M","-4,74%"
"11.12.2024","34,97","34,38","36,39","33,92","18,48M","2,90%"
"10.12.2024","33,98","33,58","34,50","33,07","15,29M","2,93%"
"09.12.2024","33,02","34,48","34,76","32,86","12,01M","-3,93%"
"06.12.2024","34,37","36,32","36,43","33,96","15,11M","-5,89%"
"05.12.2024","36,52","36,42","36,81","36,11","10,31M","2,04%"
"04.12.2024","35,79","36,48","36,98","35,72","8,58M","-2,32%"
"03.12.2024","36,64","36,15","36,98","35,65","8,58M","1,37%"
"02.12.2024","36,14","36,71","36,80","35,93","19,14M","-2,55%"
"29.11.2024","37,09","38,28","38,28","36,02","31,61M","-3,64%"
"28.11.2024","38,49","40,65","40,78","37,61","22,75M","-6,14%"
"27.11.2024","41,01","43,49","43,72","40,86","10,72M","-5,74%"
"26.11.2024","43,51","43,21","43,72","42,59","10,90M","1,26%"
"25.11.2024","42,97","43,77","44,05","42,97","15,24M","-1,52%"
"22.11.2024","43,63","43,23","43,77","42,52","8,14M","1,52%"
"21.11.2024","42,97","42,78","43,27","41,72","9,04M","-0,80%"
"19.11.2024","43,32","42,91","43,53","42,47","6,68M","1,25%"
"18.11.2024","42,79","44,02","44,02","42,49","9,30M","-3,09%"
"14.11.2024","44,15","44,15","45,22","43,37","20,39M","-1,00%"
"13.11.2024","44,59","45,37","45,60","43,83","11,08M","-0,62%"
"12.11.2024","44,87","44,11","45,33","43,15","32,06M","6,79%"
"11.11.2024","42,02","40,47","42,02","40,19","15,24M","4,08%"
"08.11.2024","40,37","41,13","41,13","39,90","13,03M","-2,73%"
"07.11.2024","41,50","41,61","43,06","41,16","9,15M","-1,41%"
"06.11.2024","42,10","41,14","42,55","40,73","8,75M","0,76%"
"05.11.2024","41,78","41,65","41,97","41,14","5,74M","-0,17%"
"04.11.2024","41,85","40,73","41,90","40,52","10,62M","4,02%"
"01.11.2024","40,23","41,98","41,98","40,13","7,64M","-3,00%"
"31.10.2024","41,47","41,90","42,30","41,15","5,60M","-1,43%"
"30.10.2024","42,08","41,41","42,30","41,36","7,93M","1,14%"
"29.10.2024","41,60","41,81","42,15","41,42","3,78M","-0,54%"
"28.10.2024","41,83","42,15","42,33","41,77","6,55M","0,59%"
"25.10.2024","41,58","42,82","43,02","41,57","6,87M","-3,15%"
"24.10.2024","42,94","41,74","43,08","41,73","5,44M","2,67%"
"23.10.2024","41,82","41,67","42,29","41,37","7,79M","-0,42%"
"22.10.2024","42,00","41,70","42,01","41,33","4,65M","0,07%"
"21.10.2024","41,97","41,94","42,34","41,77","5,45M","0,64%"
"18.10.2024","41,70","42,23","42,51","41,18","6,45M","-0,94%"
"17.10.2024","42,10","42,03","42,24","41,47","7,56M","-1,16%"
"16.10.2024","42,59","42,06","42,65","41,60","8,01M","1,24%"
"15.10.2024","42,07","42,33","42,56","41,60","5,68M","0,38%"
"14.10.2024","41,91","41,03","42,30","40,40","6,39M","2,12%"
"11.10.2024","41,04","40,42","41,34","39,96","6,38M","1,12%"
"10.10.2024","40,59","40,96","41,15","40,33","7,47M","-0,87%"
"09.10.2024","40,94","41,95","42,05","40,57","7,57M","-3,22%"
"08.10.2024","42,30","40,96","42,48","40,59","6,25M","3,48%"
"07.10.2024","40,88","42,08","42,19","40,83","4,93M","-1,15%"
"04.10.2024","41,36","39,99","41,59","39,99","7,00M","3,46%"
"03.10.2024","39,97","40,67","40,71","39,70","6,33M","-3,09%"
"02.10.2024","41,25","41,01","41,88","40,91","5,04M","1,68%"
"01.10.2024","40,57","40,56","41,16","40,14","6,40M","0,24%"
"30.09.2024","40,47","41,35","41,35","40,47","4,45M","-0,89%"
"27.09.2024","40,83","41,09","41,52","40,75","9,75M","-1,03%"
"26.09.2024","41,26","41,52","41,85","40,80","7,50M","0,77%"
"25.09.2024","40,94","42,04","42,80","40,77","11,51M","-2,79%"
"24.09.2024","42,12","42,67","43,05","41,32","8,40M","0,87%"
"23.09.2024","41,75","42,04","42,19","41,32","5,41M","-0,67%"
"20.09.2024","42,04","43,27","43,45","41,90","16,77M","-2,96%"
"19.09.2024","43,32","44,56","44,69","43,26","6,53M","-1,14%"
"18.09.2024","43,82","42,90","44,94","42,82","11,25M","1,20%"
"17.09.2024","43,30","42,68","43,40","42,19","4,66M","1,14%"
"16.09.2024","42,81","43,22","43,60","42,81","3,94M","-0,93%"
"13.09.2024","43,21","41,58","43,21","41,28","10,51M","4,62%"
"12.09.2024","41,30","40,96","41,75","40,95","4,52M","-0,26%"
"11.09.2024","41,41","41,69","41,82","40,73","6,44M","0,86%"
"10.09.2024","41,06","40,39","41,64","40,15","6,55M","1,08%"
"09.09.2024","40,62","41,51","41,55","40,62","4,95M","-1,12%"
"06.09.2024","41,08","41,45","41,85","40,98","5,69M","-1,11%"
"05.09.2024","41,54","41,06","41,55","40,85","5,93M","1,34%"
"04.09.2024","40,99","40,10","41,64","39,79","6,83M","3,02%"
"03.09.2024","39,79","40,91","41,06","39,69","5,72M","-1,33%"
"02.09.2024","40,33","40,29","40,62","39,69","4,84M","-0,29%"
"30.08.2024","40,44","40,19","40,50","39,93","18,48M","-0,91%"
"29.08.2024","40,82","41,65","41,89","40,82","7,47M","-1,76%"
"28.08.2024","41,55","41,50","41,93","41,25","5,43M","-0,93%"
"27.08.2024","41,94","41,31","42,11","41,08","6,13M","1,47%"
"26.08.2024","41,33","41,48","41,89","41,06","5,01M","-0,05%"
"23.08.2024","41,35","41,34","41,89","40,61","9,15M","0,86%"
"22.08.2024","41,00","42,34","42,98","40,97","15,25M","-4,03%"
"21.08.2024","42,72","42,10","42,98","41,95","6,21M","1,70%"
"20.08.2024","42,01","42,73","43,09","41,85","9,63M","-2,89%"
"19.08.2024","43,26","41,74","43,26","41,70","15,03M","3,87%"
"16.08.2024","41,65","38,81","41,65","38,69","33,33M","8,67%"
"15.08.2024","38,32","39,67","40,19","38,17","28,27M","-2,00%"
"14.08.2024","39,10","40,33","42,02","38,52","83,04M","-16,84%"
"13.08.2024","47,02","48,11","49,11","46,52","10,93M","-2,28%"
"12.08.2024","48,12","48,38","48,73","47,88","11,91M","0,76%"
"09.08.2024","47,76","48,09","48,44","47,38","5,87M","0,78%"
"08.08.2024","47,38","47,51","48,09","46,86","11,64M","-0,16%"
